confirmed,id,date,name,severity,service,target,desc,status,hostnames,comments,owner,os,resolution,refs,easeofresolution,web_vulnerability,data,website,path,status_code,request,response,method,params,pname,query,cve,cvss2_vector_string,cvss2_base_score,cvss3_vector_string,cvss3_base_score,cvss4_vector_string,cvss4_base_score,cwe,policyviolations,external_id,impact_confidentiality,impact_integrity,impact_availability,impact_accountability,update_date,host_id,host_description,mac,host_owned,host_creator_id,host_date,host_update_date,service_id,service_name,service_description,service_owned,port,protocol,summary,version,service_status,service_creator_id,service_date,service_update_date,service_parent_id
False,26968,2025-05-28T15:13:23.821662+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,172.16.194.215,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['hl-mms-my00013a.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id e23f54a4-0281-4fad-811f-17ed5fe29ecc

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:23.821668+00:00,5541,,,False,1,2025-05-28 15:13:23.750173,2025-05-28 15:13:30.731661,7265,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:23.785383,2025-05-28 15:13:23.785389,5541
False,24242,2025-05-28T15:13:04.882313+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,172.16.193.130,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['aim-mg-a02-01.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id ef81c35d-50f1-4624-aa6e-99e4d90108d0

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:04.882319+00:00,4961,,,False,1,2025-05-28 15:13:04.817996,2025-05-28 15:13:27.472690,6622,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:04.852729,2025-05-28 15:13:04.852736,4961
False,24141,2025-05-28T15:13:03.911033+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,172.16.193.182,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['tg-my00002v.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 1bd7545d-d0e2-48b9-b2d0-b95c15b1b55d

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:03.911040+00:00,4942,,,False,1,2025-05-28 15:13:03.846265,2025-05-28 15:13:27.401774,6601,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:03.881418,2025-05-28 15:13:03.881425,4942
False,24321,2025-05-28T15:13:05.369692+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,172.16.193.92,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,[],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id aaf7d68e-303c-4c33-bef6-b28aa7edbc3c

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:05.369698+00:00,4977,,,False,1,2025-05-28 15:13:05.304240,2025-05-28 15:13:27.530548,6640,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:05.336498,2025-05-28 15:13:05.336503,4977
False,26625,2025-05-28T15:13:20.989691+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,172.16.194.116,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['pv-qth-my00027b.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 9f073a4d-85ea-4c04-a6bb-0ff5f0e388c6

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:20.989697+00:00,5453,,,False,1,2025-05-28 15:13:20.924220,2025-05-28 15:13:30.440275,7171,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:20.959711,2025-05-28 15:13:20.959717,5453
False,24222,2025-05-28T15:13:04.720738+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,172.16.193.189,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['pv-aim-my00002b.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id df56eb33-525b-4a8a-b891-647102cb91de

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:04.720744+00:00,4957,,,False,1,2025-05-28 15:13:04.385612,2025-05-28 15:13:27.456668,6618,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:04.690278,2025-05-28 15:13:04.690285,4957
False,24908,2025-05-28T15:13:09.578802+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,10.64.136.30,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['pv-inv-mg00012b.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 67190856-f6fc-4301-89a9-b0ebdc84e024

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:09.578807+00:00,5095,,,False,1,2025-05-28 15:13:09.454148,2025-05-28 15:13:28.551730,6779,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:09.556546,2025-05-28 15:13:09.556552,5095
False,25714,2025-05-28T15:13:14.922128+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,10.64.136.119,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['crm-my00039v.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id ead9fe14-1fda-4e35-a739-d6396197575e

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:14.922134+00:00,5259,,,False,1,2025-05-28 15:13:14.857212,2025-05-28 15:13:29.581052,6967,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:14.891491,2025-05-28 15:13:14.891497,5259
False,25757,2025-05-28T15:13:15.206587+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,10.64.136.93,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['hl-crm-my00017a.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 894a569f-c158-452e-958b-c33b6f827eb7

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:15.206594+00:00,5267,,,False,1,2025-05-28 15:13:15.153462,2025-05-28 15:13:29.615889,6976,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:15.183442,2025-05-28 15:13:15.183448,5267
False,25453,2025-05-28T15:13:13.280334+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,10.64.192.136,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['mms-my00060v.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 00db2d44-4058-4d10-9910-cd5e71274863

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:13.280342+00:00,5204,,,False,1,2025-05-28 15:13:13.212906,2025-05-28 15:13:29.167463,6912,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:13.251969,2025-05-28 15:13:13.251975,5204
